,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
1928,2010-04-13,1271131200,21.2,7.6,13.1,21.2,7.6,13.0,6.7,66.58,0.61,,12.5,,,,37.8,25.9,63.5,1029.0,68.0,15.8,,,0.0,06:37:40,1271155060,19:43:23,1271202203,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KPTB', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1929,2010-04-14,1271217600,15.6,7.7,11.1,15.6,6.5,10.5,5.4,70.12,0.0,,0.0,,,,,16.5,62.7,1034.0,81.3,15.7,,,0.0,06:36:16,1271241376,19:44:18,1271288658,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1930,2010-04-15,1271304000,24.1,3.6,13.8,24.1,3.6,13.8,5.3,61.5,0.0,,0.0,,,,,13.2,187.7,1027.9,7.6,14.8,,,0.0,06:34:52,1271327692,19:45:12,1271375112,0.01,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1931,2010-04-16,1271390400,31.0,15.8,23.4,29.2,15.8,22.9,8.0,40.85,0.0,,0.0,,,,41.8,27.8,262.9,1015.0,28.0,16.0,,,0.0,06:33:29,1271414009,19:46:07,1271461567,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1932,2010-04-17,1271476800,23.7,10.7,18.9,23.7,10.7,18.9,4.9,43.99,0.3,,8.33,,,,40.7,25.9,198.9,1009.7,49.9,16.0,,,0.0,06:32:07,1271500327,19:47:01,1271548021,0.05,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1933,2010-04-18,1271563200,17.0,2.7,10.6,17.0,2.7,10.5,-0.2,50.38,0.0,,0.0,,,,33.5,22.2,146.4,1016.5,17.4,16.0,,,0.0,06:30:46,1271586646,19:47:56,1271634476,0.08,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1934,2010-04-19,1271649600,19.1,5.3,12.0,19.1,3.9,11.5,0.8,49.75,0.0,,0.0,,,,31.2,17.9,215.0,1018.1,19.3,15.9,,,0.0,06:29:25,1271672965,19:48:50,1271720930,0.13,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1935,2010-04-20,1271736000,21.8,4.7,13.7,21.8,4.7,13.7,2.9,53.65,0.0,,0.0,,,,,12.8,146.6,1015.6,54.8,16.0,,,0.0,06:28:05,1271759285,19:49:45,1271807385,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1936,2010-04-21,1271822400,14.4,10.8,12.3,14.4,10.8,12.3,9.2,82.04,10.28,,41.67,,,,27.7,15.2,194.3,1010.4,88.1,11.2,,,0.0,06:26:46,1271845606,19:50:39,1271893839,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1937,2010-04-22,1271908800,23.1,7.5,15.5,23.1,7.5,15.5,6.6,63.12,0.0,,0.0,,,,29.5,13.5,233.8,1009.2,55.0,10.5,,,0.0,06:25:28,1271931928,19:51:34,1271980294,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1938,2010-04-23,1271995200,25.3,8.5,17.0,25.3,8.5,17.0,6.5,53.44,0.0,,0.0,,,,25.9,13.2,190.4,1012.6,52.0,15.7,,,0.0,06:24:11,1272018251,19:52:28,1272066748,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1939,2010-04-24,1272081600,18.0,13.4,14.8,18.0,13.4,14.8,9.2,69.8,0.04,,8.33,,,,27.7,18.1,101.0,1016.8,92.5,15.6,,,0.0,06:22:54,1272104574,19:53:23,1272153203,0.4,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1940,2010-04-25,1272168000,27.0,13.1,20.1,27.5,13.1,20.2,15.6,76.72,6.34,,20.83,,,,50.0,29.2,212.2,1001.1,81.1,11.4,,,0.0,06:21:39,1272190899,19:54:18,1272239658,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1941,2010-04-26,1272254400,24.0,13.8,19.2,24.0,13.8,19.2,13.3,70.61,8.45,,12.5,,,,55.4,27.0,218.9,992.0,74.3,13.7,,,0.0,06:20:24,1272277224,19:55:12,1272326112,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1942,2010-04-27,1272340800,20.5,11.4,15.6,20.5,11.4,15.6,6.4,56.03,0.39,,4.17,,,,53.0,26.8,271.5,996.8,70.7,15.9,,,0.0,06:19:10,1272363550,19:56:07,1272412567,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1943,2010-04-28,1272427200,17.0,5.2,11.6,17.0,3.1,11.0,-2.4,39.57,0.0,,0.0,,,,47.1,32.0,207.3,1009.6,16.6,16.0,,,0.0,06:17:58,1272449878,19:57:02,1272499022,0.5,Clear,Clear conditions throughout the day.,wind,"['KPTB', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1944,2010-04-29,1272513600,22.9,2.6,13.2,22.9,2.6,13.2,1.2,51.14,0.0,,0.0,,,,40.7,22.0,196.5,1015.6,7.5,16.0,,,0.0,06:16:46,1272536206,19:57:56,1272585476,0.51,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1945,2010-04-30,1272600000,29.2,11.1,20.0,28.0,11.1,19.8,7.8,47.37,0.0,,0.0,,,,31.3,21.7,226.0,1013.1,8.1,15.8,,,0.0,06:15:36,1272622536,19:58:51,1272671931,0.53,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1946,2010-05-01,1272686400,31.2,15.8,24.5,31.8,15.8,24.7,15.4,58.51,0.0,,0.0,,,,40.5,26.0,222.2,1012.4,34.6,16.0,,,0.0,06:14:27,1272708867,19:59:45,1272758385,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1947,2010-05-02,1272772800,31.0,23.2,27.2,33.7,23.2,28.4,19.9,64.87,0.0,,0.0,,,,45.0,27.9,219.8,1012.5,75.4,16.0,,,0.0,06:13:18,1272795198,20:00:39,1272844839,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1948,2010-05-03,1272859200,27.9,23.3,25.6,29.2,23.3,26.0,18.9,66.5,0.0,,0.0,,,,61.9,39.7,227.8,1011.0,71.1,16.0,,,0.0,06:12:11,1272881531,20:01:34,1272931294,0.63,Partially cloudy,Partly cloudy throughout the day.,wind,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1949,2010-05-04,1272945600,29.1,20.5,24.6,27.8,20.5,24.3,14.7,58.31,0.0,,0.0,,,,29.5,18.3,270.3,1011.7,64.3,16.0,,,0.0,06:11:06,1272967866,20:02:28,1273017748,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1950,2010-05-05,1273032000,30.6,13.7,22.7,29.1,13.7,22.3,11.5,53.41,0.0,,0.0,,,,27.7,17.4,120.0,1014.1,12.1,16.0,,,0.0,06:10:01,1273054201,20:03:22,1273104202,0.72,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1951,2010-05-06,1273118400,32.7,18.6,25.3,31.7,18.6,25.0,14.5,54.12,0.0,,0.0,,,,38.9,24.0,195.3,1011.0,23.8,16.0,,,0.0,06:08:58,1273140538,20:04:16,1273190656,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72050100155', 'KRIC', '72401013740', 'KOFP', '72308493775']",obs,
1952,2010-05-07,1273204800,27.7,12.1,20.7,27.0,12.1,20.6,9.2,50.14,0.0,,0.0,,,,25.9,20.0,103.1,1015.1,34.6,15.9,,,0.0,06:07:56,1273226876,20:05:09,1273277109,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1953,2010-05-08,1273291200,30.6,17.4,24.4,30.6,17.4,24.2,8.7,42.23,0.0,,0.0,,,,59.2,39.2,256.4,1006.8,35.2,15.8,,,0.0,06:06:55,1273313215,20:06:03,1273363563,0.86,Partially cloudy,Partly cloudy throughout the day.,wind,"['72050100155', 'KRIC', '72401013740', 'KOFP', '72308493775']",obs,
1954,2010-05-09,1273377600,19.8,11.1,15.2,19.8,11.1,15.2,-2.0,31.4,0.0,,0.0,,,,44.5,25.9,301.6,1019.3,12.6,16.0,,,0.0,06:05:56,1273399556,20:06:56,1273450016,0.9,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1955,2010-05-10,1273464000,18.9,4.5,12.5,18.9,2.2,12.1,-1.1,41.93,0.0,,0.0,,,,33.5,14.7,168.6,1027.3,27.9,16.0,,,0.0,06:04:57,1273485897,20:07:49,1273536469,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775', '72028503734']",obs,
1956,2010-05-11,1273550400,16.1,6.1,11.9,16.1,5.1,11.8,6.3,69.85,0.73,,8.33,,,,44.3,20.1,120.1,1027.8,81.9,15.9,,,0.0,06:04:01,1273572241,20:08:42,1273622922,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775']",obs,
1957,2010-05-12,1273636800,29.1,15.3,21.0,29.6,15.3,21.2,15.2,70.94,9.03,,20.83,,,,68.4,24.6,217.4,1019.7,81.7,15.0,,,0.0,06:03:06,1273658586,20:09:35,1273709375,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775', '72028503734']",obs,
1958,2010-05-13,1273723200,18.7,12.9,15.8,18.7,12.9,15.8,12.3,80.34,0.12,,4.17,,,,29.5,18.6,101.2,1025.5,97.6,13.4,,,0.0,06:02:12,1273744932,20:10:27,1273795827,1.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775', '72028503734']",obs,
1959,2010-05-14,1273809600,31.2,14.8,22.6,32.9,14.8,23.2,17.1,73.42,6.72,,12.5,,,,68.4,22.3,217.5,1022.6,85.7,11.8,,,0.0,06:01:19,1273831279,20:11:19,1273882279,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', 'KOFP', '72308493775', '72028503734']",obs,
1960,2010-05-15,1273896000,29.1,18.6,23.6,29.7,18.6,23.8,17.0,68.19,0.0,,0.0,,,,44.3,15.6,191.9,1019.8,53.4,14.8,,,0.0,06:00:29,1273917629,20:12:10,1273968730,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72050100155', 'KRIC', '72401013740', 'KOFP', '72308493775']",obs,
1961,2010-05-16,1273982400,25.4,16.8,20.8,25.4,16.8,20.8,13.2,63.35,0.6,,8.33,,,,,17.3,62.3,1020.4,81.0,15.8,,,0.0,05:59:39,1274003979,20:13:01,1274055181,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72050100155', 'KRIC', '72401013740', 'KOFP', '72308493775']",obs,
1962,2010-05-17,1274068800,16.9,12.1,14.1,16.9,12.1,14.1,12.2,88.42,19.8,,91.67,,,,42.5,20.3,75.5,1019.9,99.9,10.8,,,0.0,05:58:51,1274090331,20:13:52,1274141632,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1963,2010-05-18,1274155200,15.8,11.9,13.7,15.8,11.9,13.7,11.2,85.15,3.67,,33.33,,,,31.3,17.8,111.5,1013.5,100.0,13.7,,,0.0,05:58:05,1274176685,20:14:42,1274228082,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1964,2010-05-19,1274241600,21.1,12.8,16.7,21.1,12.8,16.8,11.6,72.2,0.0,,0.0,,,,,7.4,167.1,1013.9,97.7,16.0,,,0.0,05:57:20,1274263040,20:15:32,1274314532,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"['72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1965,2010-05-20,1274328000,27.7,12.8,20.5,27.0,12.8,20.4,11.6,61.49,0.0,,0.0,,,,50.0,11.1,186.1,1017.0,46.4,15.2,,,0.0,05:56:37,1274349397,20:16:21,1274400981,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
1966,2010-05-21,1274414400,29.0,12.0,21.4,27.9,12.0,21.2,11.0,56.65,0.0,,0.0,,,,29.5,17.8,109.5,1020.3,49.6,15.4,,,0.0,05:55:56,1274435756,20:17:10,1274487430,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
1967,2010-05-22,1274500800,25.6,16.9,20.7,25.6,16.9,20.7,15.1,71.73,5.79,,16.67,,,,25.9,16.9,140.3,1019.7,86.2,15.5,,,0.0,05:55:16,1274522116,20:17:58,1274573878,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
1968,2010-05-23,1274587200,26.9,18.1,21.3,27.7,18.1,21.3,18.1,82.82,6.2,,16.67,,,,27.7,14.9,61.5,1019.0,87.0,11.4,,,0.0,05:54:38,1274608478,20:18:45,1274660325,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1969,2010-05-24,1274673600,25.6,18.2,21.0,25.6,18.2,21.0,17.4,80.57,1.51,,12.5,,,,,14.2,64.0,1022.0,88.2,13.2,,,0.0,05:54:01,1274694841,20:19:32,1274746772,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KPTB', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1970,2010-05-25,1274760000,25.7,17.6,21.2,25.7,17.6,21.1,16.7,77.37,0.46,,4.17,,,,31.3,16.0,51.1,1021.7,80.6,13.3,,,0.0,05:53:27,1274781207,20:20:18,1274833218,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1971,2010-05-26,1274846400,30.3,14.7,22.9,30.7,14.7,23.0,15.7,66.68,0.0,,0.0,,,,,11.1,107.7,1014.2,45.9,15.5,,,0.0,05:52:53,1274867573,20:21:03,1274919663,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1972,2010-05-27,1274932800,33.6,20.2,26.7,36.9,20.2,27.9,19.2,65.29,0.0,,0.0,,,,29.5,15.3,108.5,1008.7,42.6,15.9,,,0.0,05:52:22,1274953942,20:21:47,1275006107,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1973,2010-05-28,1275019200,26.5,17.9,21.9,26.5,17.9,21.9,17.2,75.86,39.62,,29.17,,,,27.7,20.8,127.3,1013.1,87.8,14.9,,,0.0,05:51:52,1275040312,20:22:31,1275092551,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1974,2010-05-29,1275105600,28.0,18.9,23.3,28.7,18.9,23.5,17.6,71.66,0.31,,8.33,,,,29.5,21.1,210.8,1014.0,70.1,15.7,,,0.0,05:51:24,1275126684,20:23:14,1275178994,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1975,2010-05-30,1275192000,31.8,21.1,25.9,33.3,21.1,26.6,19.5,69.21,0.0,,0.0,,,,,16.0,237.6,1014.3,47.4,15.3,,,0.0,05:50:58,1275213058,20:23:56,1275265436,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1976,2010-05-31,1275278400,31.9,22.0,27.2,33.4,22.0,27.8,19.1,63.4,0.0,,0.0,,,,40.7,27.4,219.4,1016.1,57.8,15.4,,,0.0,05:50:34,1275299434,20:24:37,1275351877,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1977,2010-06-01,1275364800,30.6,21.3,25.2,32.4,21.3,25.7,19.5,71.78,1.22,,4.17,,,,39.2,25.1,230.5,1013.6,73.4,16.0,,,0.0,05:50:11,1275385811,20:25:17,1275438317,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1978,2010-06-02,1275451200,31.1,19.2,25.3,32.7,19.2,26.0,19.6,73.29,0.08,,4.17,,,,,14.3,146.6,1011.2,53.1,12.1,,,0.0,05:49:50,1275472190,20:25:56,1275524756,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KPTB', '72050100155', 'KRIC', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1979,2010-06-03,1275537600,31.9,21.9,25.3,35.2,21.9,26.2,20.2,74.63,0.25,,8.33,,,,53.6,17.7,206.2,1008.8,76.5,13.0,,,0.0,05:49:31,1275558571,20:26:33,1275611193,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1980,2010-06-04,1275624000,32.7,20.8,25.8,35.4,20.8,26.8,20.2,73.1,2.41,,12.5,,,,46.4,24.8,194.4,1011.0,71.7,14.0,,,0.0,05:49:14,1275644954,20:27:10,1275697630,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1981,2010-06-05,1275710400,34.3,23.1,28.4,37.7,23.1,29.9,20.6,64.36,0.19,,4.17,,,,31.3,20.9,247.3,1009.7,46.8,15.6,,,0.0,05:48:58,1275731338,20:27:46,1275784066,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1982,2010-06-06,1275796800,34.4,22.2,28.1,36.7,22.2,29.2,20.5,65.5,4.09,,8.33,,,,51.5,30.6,220.1,1004.6,54.3,15.5,,,0.0,05:48:45,1275817725,20:28:20,1275870500,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72050100155', 'KRIC', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
1983,2010-06-07,1275883200,26.5,16.8,22.1,26.5,16.8,22.1,13.2,58.77,0.0,,0.0,,,,27.7,15.7,111.3,1012.4,49.0,16.0,,,0.0,05:48:33,1275904113,20:28:54,1275956934,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72050100155', 'KRIC', 'KFCI', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
1984,2010-06-08,1275969600,26.3,16.9,21.1,26.3,16.9,21.1,8.8,49.77,0.0,,0.0,,,,27.7,17.5,95.4,1019.8,51.6,16.0,,,0.0,05:48:22,1275990502,20:29:26,1276043366,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', 'KFCI', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1985,2010-06-09,1276056000,27.9,15.2,22.4,29.1,15.2,22.7,15.0,63.75,0.0,,0.0,,,,43.2,26.0,173.6,1017.3,77.3,16.0,,,0.0,05:48:14,1276076894,20:29:57,1276129797,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', 'KFCI', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775']",obs,
1986,2010-06-10,1276142400,33.1,23.5,28.0,32.4,23.5,28.0,17.8,57.22,0.0,,0.0,,,,33.5,20.7,243.9,1012.6,48.5,15.2,,,0.0,05:48:07,1276163287,20:30:26,1276216226,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', 'KRIC', 'KFCI', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
1987,2010-06-11,1276228800,31.2,19.2,25.3,30.9,19.2,25.3,16.5,60.65,0.0,,0.0,,,,,13.0,97.4,1019.0,33.2,15.8,,,0.0,05:48:03,1276249683,20:30:54,1276302654,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KPTB', '72050100155', 'KRIC', 'KFCI', '72401493714', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
1988,2010-06-12,1276315200,34.6,19.5,25.8,38.1,19.5,26.6,18.8,66.93,0.0,,0.0,,,,59.5,34.5,197.0,1018.7,40.4,15.3,,,0.0,05:48:00,1276336080,20:31:21,1276389081,0.0,Partially cloudy,Becoming cloudy in the afternoon.,wind,"['72050100155', 'KRIC', 'KFCI', '72401013740', '72049800153', 'KOFP', '72308493775', '72028503734']",obs,
